Award_AuthID,Prop_AuthID,Sal_ID
3475,4935,21248
624,923,21271
,2092,21272
786,1150,21300
188,301,21320
925,1357,21334
3393,4821,21340
2683,3812,21395
1124,1613,21398
1724,2434,21414
,3285,21439
,2427,21452
1258,1784,21466
405,594,21476
542,797,21478
1453,2056,21480
3222,4580,21486
2740,3892,21490
3564,5058,21503
3261,4628,21509
3045,4334,21518
2764,3921,21529
1671,2363,21537
3311,4695,21540
686,1003,21557
1541,2192,21562
403,592,21574
1682,2376,21579
3583,5086,21607
2772,3934,21611
2763,,21621
3164,4487,21626
519,765,21636
2913,4138,21640
721,1052,21641
1365,1933,21642
,1102,21643
,3953,21655
2269,3218,21667
2702,3844,21673
3565,5063,21685
3102,4407,21690
3405,4835,21742
,5349,21745
2001,2825,21747
2381,3384,21749
232,359,21756
2609,3713,21760
,869,21788
482,704,21805
3214,4566,21811
3682,5217,21828
,2790,21842
983,1423,21843
1046,1511,21894
2101,2968,21936
782,1146,21938
,5267,21939
,3096,21946
1737,2458,21963
,3653,21964
3636,5153,21965
2288,3247,21975
610,905,21986
22,40,21988
3378,4801,21989
1954,2756,21997
581,864,22019
438,638,22028
1532,2182,22031
1539,2189,22032
,2547,22064
2479,3529,22098
,5307,22109
3534,5022,22120
1894,2674,22124
1694,,22127
3400,4829,22129
674,984,22130
2164,3062,22133
1911,2697,22166
2589,3684,22172
3729,5294,22174
3344,4743,22176
1457,2063,22225
1895,2675,22226
,2300,22231
2434,3469,22252
467,679,22255
2009,2837,22278
,4459,22281
1325,1879,22303
1990,2812,22340
,405,22349
,3758,22350
1804,2556,22360
175,281,22376
,1323,22404
2095,2954,22406
900,1317,22412
2703,3846,22415
320,484,22416
1825,2578,22428
3503,,22440
,1342,22456
2283,3239,22458
2254,3195,22462
3024,4294,22468
2203,3120,22501
80,133,22507
3315,4700,22508
,152,22515
286,437,22521
360,537,22524
,1161,22542
798,1165,22564
1352,1917,22569
1721,2429,22570
3065,4368,22571
2143,3031,22620
1421,2011,22628
,460,22629
508,746,22630
2802,3982,22640
1778,2522,22652
1875,2648,22653
378,560,22657
2303,3265,22754
1227,1745,22755
3067,4370,22762
2767,3926,22892
1442,2041,22931
,4763,22944
3437,4876,22991
2440,3477,23001
2314,3283,23002
458,667,23008
,2035,23038
954,,23044
2400,3412,23047
1623,2299,23059
2514,,23067
387,572,23077
2423,3452,23087
3097,4401,23140
,5260,23244
2103,2970,23252
1884,2662,23257
2701,3843,23263
2540,3611,23342
,2492,23379
1323,1876,23392
1577,2233,23413
304,459,23414
2986,4241,23431
,4730,23433
2232,3159,23454
,2640,23458
1612,2287,23499
,5124,23511
609,903,23539
,3670,23566
,2716,23593
3395,4824,23603
3326,4719,23616
1602,,23648
3722,5285,23651
3122,4434,23652
3660,5185,23653
,1211,23655
3078,4382,23657
568,841,23660
2911,4136,23662
1856,2623,23663
670,980,23673
1814,2569,23690
3194,4534,23711
,2918,23753
2912,4137,23767
1953,2754,23783
,3752,23816
,1705,23820
,1855,23828
734,1068,23837
3678,5209,23838
3195,4535,23839
,2432,23840
,1537,23844
827,4740,23852
2005,2831,23859
1219,1733,23860
1217,1731,23875
,4414,23876
2156,3050,23896
,4427,23906
24,42,23914
,815,23922
3730,5297,23928
,545,23941
2214,3135,23942
,4192,23943
3635,5151,23949
,915,23956
855,1251,23961
1225,1743,23973
,1154,23978
,3917,23992
2380,3382,24005
,5196,24008
,3933,24030
1150,1643,24040
778,1137,24042
1688,2385,24043
,951,24047
924,1356,24050
2723,3871,24051
23,41,24053
3421,4853,24068
3423,4855,24073
859,1259,24077
3726,5290,24092
3424,4856,24099
1288,1826,24101
582,867,24115
341,508,24119
814,1187,24128
800,1167,24136
549,811,24151
1963,2772,24156
192,306,24183
,3036,24206
2569,3649,24209
1496,2138,24225
241,374,24244
2398,3408,24249
866,1272,24285
1053,1520,24299
,2479,24305
3234,4593,24307
,31,24309
3139,4451,24313
2680,3806,24316
,2475,24385
,3339,24408
,190,24441
2003,2827,24452
2801,3979,24454
2894,4110,24459
1015,1466,24601
1714,2417,24640
1844,2601,24770
3354,4761,24803
836,1225,24835
1096,1578,24838
1490,2126,24840
1940,2734,24849
3146,4462,24851
1366,1934,24867
,728,24891
,833,24897
787,1151,24905
2965,4211,24916
3716,5277,24929
957,1388,24930
,529,24998
,779,25000
,3298,25029
2737,3889,25033
3517,4997,25050
3750,5326,25139
394,580,25140
,962,25146
,3148,25173
2974,,25174
2815,3998,25188
1843,2600,25190
2896,4114,25196
,847,25198
2197,3108,25204
1209,1721,25234
1592,2265,25241
3500,4976,25253
3294,4675,25257
3314,4699,25262
2667,3789,25313
258,398,25327
,2771,25347
2302,3264,25350
3061,4363,25360
2587,3682,25373
,3815,25388
3351,4756,25412
3634,5150,25419
,2087,25439
1357,1924,25504
2298,3258,25510
1621,2297,25513
1356,1923,25526
1538,2188,25535
1382,1954,25543
3226,4583,25546
172,,25547
185,297,25559
3732,5300,25601
3741,5312,25603
694,1012,25614
,4907,25626
,4460,25699
923,1355,25706
,258,25728
1156,1650,25729
3304,4685,25752
95,157,25834
447,650,25847
,3994,25848
,3309,25856
3012,4278,25861
1902,2683,25862
,3249,25863
805,1174,25867
1703,2405,25868
2415,3442,25913
267,410,25915
,842,25919
,2943,25943
3188,4524,25951
2939,4172,25952
2970,4221,25956
1054,1521,25967
2893,4109,25996
,3306,26005
1119,1607,26028
,1596,26031
3459,4911,26032
475,690,26038
385,570,26040
3293,4674,26041
2526,3594,26044
,1516,26047
11,20,26048
,1753,26056
1580,2240,26068
1580,2241,26068
2474,3523,26081
1770,2506,26107
1322,1873,26115
,950,26117
,3615,26130
672,982,26163
1083,1559,26170
513,752,26171
122,200,26177
1559,2210,26193
,4330,26210
,1841,26230
,393,26233
3451,4896,26235
2469,3518,26244
3152,4470,26248
2527,3597,26258
898,,26348
191,304,26405
,2121,26413
,5311,26449
266,409,26467
2927,4156,26468
,2098,26470
3352,4758,26475
3751,5327,26494
2867,4070,26577
,2719,26586
3353,4760,26652
2104,2971,26659
,3421,26755
2402,3416,26772
,1,26814
,2099,26855
2693,3827,26952
480,699,27006
3745,5316,27024
857,1256,27029
1084,,27039
2072,2924,27060
3721,5284,27068
3582,5085,27087
,5167,27103
1787,2533,27132
2969,,27141
,2873,27159
2363,3357,27184
,3652,27255
759,1101,27285
1677,2371,27297
2840,4025,27303
,2627,27341
,1957,27353
169,272,27380
,1609,27399
1079,1554,27409
1961,2770,27416
,5265,27462
,3279,27510
,330,27511
1478,2103,27527
803,1171,27541
1286,1822,27561
3215,4568,27589
3036,4321,27618
889,1302,27668
,3840,27669
758,1100,27675
2900,4119,27706
2641,3759,27732
2528,3598,27755
88,143,27757
,952,27763
3426,4858,27772
,3119,27779
,396,27792
1393,1970,27797
2603,3706,27850
1746,,27866
633,933,27876
1308,1850,27886
,1231,27887
,344,27937
2613,3720,27950
2882,4094,27959
1874,,27986
3077,4381,27990
1121,1610,28062
2906,4131,28063
960,1391,28064
3501,4977,28070
,185,28076
2774,3936,28077
,5009,28082
3621,5134,28094
679,990,28105
,3004,28107
,3645,28115
1449,2052,28131
1055,1522,28236
,612,28241
,730,28270
1952,2749,28310
3657,5181,28341
,2106,28347
,1098,28349
3399,4828,28383
1345,1908,28388
,532,28424
,2917,28498
1654,2342,28513
,1232,28521
863,1268,28600
3431,4863,28628
,3697,28674
,3,28698
2455,3497,28701
2233,3160,28798
,1141,28859
2136,3022,28890
2928,4159,28901
,3492,28904
,1067,28944
78,131,28980
254,390,29022
,3270,29159
,4641,29204
1458,2064,29242
,2828,29274
1186,1691,29380
2315,3284,29390
,1624,29399
1175,1680,29424
,687,29426
,3705,29524
3003,4265,29539
595,885,29544
,2860,30033
,919,30117
1371,1943,30998
556,820,30999
1739,2460,31025
398,584,31113
840,1233,31151
,2692,31297
2049,2891,31451
,1230,31506
,248,31517
2448,3489,31531
,2228,31591
,3472,31595
,763,31600
1143,1633,31672
1608,2281,31678
1806,2558,31685
720,1051,31690
1982,2800,31699
1891,2673,31702
1773,2512,31730
986,1428,31749
1578,2234,31750
3128,4439,31758
1500,2145,31759
1418,2008,31763
,4128,31766
580,863,31767
2505,3571,31782
2695,3834,31795
,4929,31796
2881,4093,31802
2121,2998,31805
,4920,31829
1248,1772,31875
594,884,31933
,2760,32006
2542,3616,32045
2544,3618,32139
,2243,32155
3137,4449,32209
2606,3709,32233
1579,2236,32235
1100,1585,32251
2642,3760,32268
1975,2792,32285
2348,3338,32287
388,573,32297
3217,4571,32305
547,808,32315
2228,3152,32324
2287,3244,32331
1373,1945,32339
565,834,32360
879,1289,32372
476,691,32374
3281,4655,32380
3228,4586,32381
2897,4116,32385
1087,1563,32397
837,1226,32400
1161,1658,32401
1581,2245,32413
,819,32429
,836,32429
,3710,32622
1005,1455,32672
1004,1454,32673
3268,4640,32687
,2925,32726
,2360,32746
3272,4645,32752
,4245,32783
927,1359,32797
,3905,32804
3391,4818,32811
399,585,32835
,607,32869
2541,3613,32883
567,839,32904
,1080,33021
,2271,33028
2198,3111,33030
648,,33079
,4925,33101
2654,3774,33131
,735,33155
3062,4364,33162
3737,5305,33167
,3186,33184
2626,3736,33191
,2964,33194
,267,33241
,804,33261
,854,33262
1302,1843,33266
,280,33280
,3504,33303
1502,2148,33308
,4827,33318
371,,33353
,4350,33398
,2752,33401
,5173,33413
,5295,33419
,1816,33423
,717,33444
222,349,33576
2099,2965,33590
3535,5023,33598
1472,2089,33605
3242,4602,33621
1971,,33629
1238,1760,33642
2090,2948,33659
,807,33672
,4865,33679
400,586,33690
3302,4683,33703
3362,4776,33705
1049,1514,33706
3579,5083,33711
603,896,33725
2720,3868,33730
406,595,33765
,3717,33772
1540,2191,33777
3301,4682,33784
2267,3215,33787
,2976,33791
,369,33818
1207,1719,33828
494,722,33838
2106,2972,33852
3484,4953,33853
1800,2553,33854
961,1394,33855
,2732,33857
,2443,33858
1759,2493,33860
1531,2180,33862
2887,4102,33863
675,985,33865
2206,3124,33873
1213,1726,33914
910,1338,33918
,2214,33924
,2534,33925
2707,3850,33932
922,1352,33938
63,103,33957
,4495,33959
3359,4771,33971
217,343,33976
,3364,33977
,3724,34000
2259,3202,34001
,4279,34002
2766,3925,34050
2984,4240,34052
,1105,34058
1685,2380,34064
287,438,34081
955,1386,34083
816,1191,34087
1459,2065,34091
,251,34093
3136,4448,34106
1232,1752,34109
,4963,34110
,2444,34115
3107,4415,34129
3476,4937,34168
2512,3579,34169
3593,5100,34173
1260,1786,34180
3041,4326,34182
,5033,34185
53,93,34192
2093,2952,34195
2147,3037,34200
1389,1966,34202
1726,2442,34204
291,443,34208
2130,3014,34211
1615,2290,34215
,1491,34216
3063,4365,34217
409,598,34224
945,1377,34225
2789,3963,34230
,5065,34231
,2477,34232
995,1440,34239
3170,4494,34247
2670,3793,34248
3433,4866,34261
283,431,34269
3705,5262,34294
,5010,34301
2458,3503,34332
3436,4873,34343
2362,3354,34356
1674,2366,34357
3103,4408,34361
1760,2494,34362
1526,2174,34398
1589,2260,34407
2502,3566,34409
359,535,34413
3013,4281,34415
107,174,34417
2992,4250,34422
2715,3862,34424
2879,4090,34435
1340,1903,34442
,5239,34447
1562,2212,34461
937,1369,34464
2534,3604,34466
2358,3349,34475
3048,4338,34480
1631,2310,34486
2443,3482,34496
1871,2644,34501
2730,3879,34504
1624,2303,34521
1744,2466,34528
,2936,34562
1681,2375,34565
1944,2738,34571
2083,2941,34578
2876,4083,34579
3508,4986,34581
1533,2183,34583
1043,1508,34590
3511,4989,34604
1903,2684,34621
2470,3520,34622
1127,1616,34628
1407,,34629
2457,3502,34633
,731,34635
2445,3485,34644
1512,2161,34646
2127,3011,34650
1772,2510,34657
,2354,34659
1869,2642,34666
1374,1946,34667
2320,3291,34683
1909,2695,34697
,3984,34699
3560,5061,34704
,3098,34708
1432,2025,34709
2762,3919,34711
2714,3861,34713
765,1109,34735
1272,1805,34753
1289,1828,34756
46,79,34757
1956,2759,34784
2808,3989,34788
592,881,34789
,337,34792
2172,3073,34798
,1081,34851
275,420,34852
,3972,34873
3025,4299,34876
2438,3474,34885
250,387,34900
3445,4888,34901
2092,2951,34903
456,663,34908
2193,3102,34917
3133,4444,34921
327,490,34925
2566,3647,34934
2816,3999,34935
3429,4861,34941
313,472,34945
,3501,34953
3612,5120,34956
892,1306,34957
251,388,34958
3585,,34962
1569,2223,34986
2504,3569,35009
,2267,35021
,3655,35056
269,413,35070
1029,1487,35076
1876,2650,35081
,519,35086
2285,3241,35087
3015,4283,35094
,4066,35097
2628,3739,35098
2883,4095,35107
2368,3365,35125
1809,2564,35126
1705,2407,35128
,3154,35131
2330,,35140
,3078,35144
,2302,35148
,4392,35153
3607,5115,35158
3655,5178,35162
2732,3882,35170
,1639,35176
2503,3568,35209
,1581,35210
,1926,35211
1241,1763,35230
,2635,35238
2793,3969,35239
2615,3725,35242
,1640,35249
2011,2839,35256
,1895,35262
887,1300,35263
,3168,35279
2111,2980,35281
813,1186,35295
2466,3513,35303
3172,4499,35306
3524,5013,35309
2629,3740,35310
1600,2275,35315
270,414,35321
1781,2526,35324
984,1425,35338
3286,4661,35341
3126,4437,35364
2662,3784,35369
1085,1561,35372
3339,4735,35375
,569,35378
,4471,35380
1821,2574,35381
3525,5014,35386
577,856,35392
1204,1716,35400
,3686,35413
9,17,35416
1635,2314,35420
3479,4942,35425
,3916,35442
1811,2566,35448
1439,2037,35459
3059,4361,35462
1822,2575,35465
,693,35467
3211,4563,35472
,1060,35505
,3405,35545
2167,3065,35548
1846,2608,35549
,1535,35551
845,1239,35552
,2446,35556
2080,2935,35557
236,365,35562
1872,2645,35570
2442,3480,35571
1853,2617,35589
1065,1534,35591
1858,2625,35593
1215,1729,35597
1849,2612,35600
2901,4120,35602
2128,3012,35604
732,1065,35608
2925,4154,35614
3540,5029,35617
1994,2816,35621
1467,2080,35624
288,440,35625
1859,2626,35626
3335,4729,35628
3606,5114,35638
2263,3208,35639
1399,1976,35640
1622,2298,35641
3665,5195,35642
,1326,35663
,4950,35692
3755,5333,35695
728,1059,35705
1751,2480,35707
376,558,35713
989,1432,35715
43,71,35716
2035,2877,35717
3516,4996,35726
1945,2739,35729
2506,,35736
523,771,35738
535,783,35739
,1254,35743
,1474,35752
667,977,35757
617,911,35787
2555,3631,35791
58,96,35801
,991,35804
2375,3374,35805
1762,2496,35819
500,736,35822
81,135,35834
3603,5110,35843
,3117,35847
454,659,35848
979,1418,35851
938,1370,35853
,632,35860
,3305,35867
517,760,35872
685,1001,35873
591,879,35875
,5082,35876
,2266,35877
2277,3229,35879
,3228,35880
2074,2929,35888
,2733,35897
,5234,35898
1262,1788,35901
3254,4618,35915
32,55,35920
418,609,35927
15,,35950
,686,35959
1021,1477,35966
2957,4195,35984
625,924,35989
,1796,35991
74,124,35996
,1275,35999
727,1058,36022
1198,1709,36057
,1824,36059
710,1040,36060
703,1024,36061
,1280,36074
3761,5340,36075
,1627,36076
,3307,36077
412,603,36082
1669,2361,36089
1014,1465,36097
,5095,36100
2673,3796,36102
2399,3410,36104
,1227,36111
3266,4636,36114
3494,4967,36118
3020,4290,36125
3017,4285,36128
,3851,36129
1038,1501,36133
1191,1698,36137
3333,4727,36140
1620,2296,36145
62,102,36151
479,698,36155
3480,4946,36184
1574,2229,36189
2756,3909,36193
3141,4454,36204
1230,1750,36208
3509,4987,36215
2644,3763,36223
,1892,36239
1293,1832,36242
163,261,36246
345,513,36249
911,1340,36251
464,675,36257
260,400,36258
2849,4041,36284
,219,36298
1078,1553,36299
75,126,36302
1285,1821,36324
2608,3712,36334
3346,4748,36359
2612,3718,36364
2367,3363,36367
109,177,36374
2638,3756,36380
2210,3128,36394
2655,3776,36395
3673,5204,36397
,2262,36400
,5041,36401
,551,36406
,4216,36411
,4575,36422
3493,4966,36424
71,119,36431
3054,4353,36435
,4808,36437
1865,2637,36438
2065,2911,36441
2559,3635,36445
3295,4676,36446
3640,5158,36447
1758,2491,36448
3287,4662,36452
2804,3985,36455
1886,2666,36458
1900,2681,36460
,4200,36463
1568,2220,36469
,5001,36471
,49,36473
1907,2690,36475
2598,3696,36477
2409,3431,36480
,4943,36483
2421,3449,36487
2584,3677,36488
815,1189,36490
1210,1722,36491
,98,36498
,2780,36509
1763,2497,36525
3053,4352,36534
2806,3987,36535
415,605,36539
207,327,36541
,5131,36558
3526,5015,36573
,4129,36576
742,1076,36585
1321,1871,36589
,498,36598
1628,2307,36605
2664,3786,36606
,1014,36607
774,1124,36612
1446,,36614
3505,4980,36622
,4198,36656
,3636,36662
2054,2898,36668
1429,2022,36681
,3540,36683
,1677,36702
,3329,36703
3690,5232,36711
3090,4395,36737
2775,3938,36759
980,1420,36766
1211,1723,36767
14,27,36770
2796,3974,36773
3567,5066,36780
1614,2289,36782
1942,2736,36787
,1995,36788
1284,1820,36795
,2123,36798
662,972,36800
2416,3443,36802
1061,1529,36804
126,207,36806
,1588,36809
698,1017,36811
2451,3494,36813
3452,4897,36824
1435,2030,36830
2522,3591,36835
103,168,36840
1377,1949,36845
,2250,36848
593,882,36857
2359,3350,36865
2236,3171,36870
498,729,36877
3104,4409,36886
2465,3512,36895
739,1073,36920
326,489,36948
1667,2358,36971
1985,2805,36973
2392,3396,37024
,4791,37029
370,553,37037
166,266,37056
3219,4573,37057
193,307,37059
3043,4329,37068
3186,4521,37086
,1132,37096
793,1156,37102
1488,2122,37109
,1880,37110
,2928,37111
,3667,37113
2181,3086,37118
941,1373,37124
,3403,37137
98,163,37142
553,816,37148
112,180,37153
974,1412,37160
1684,2379,37165
2450,3493,37174
2980,4235,37197
432,630,37201
605,898,37203
1774,2513,37204
2030,2869,37214
,378,37223
1451,2054,37260
2781,3950,37262
3323,4714,37309
3555,5048,37325
3760,5338,37326
1391,1968,37339
1560,2211,37346
1351,1915,37370
1192,1699,37376
2300,3263,37379
2920,4149,37392
1637,,37401
3001,4261,37404
2437,3471,37406
1967,2777,37415
346,514,37422
2007,2833,37432
446,649,37443
3168,4492,37445
931,1363,37447
1069,1541,37450
,4503,37459
3342,4739,37467
764,1108,37472
160,255,37481
3115,4425,37541
2632,3748,37567
2557,3633,37568
615,909,37573
1425,2017,37574
871,1279,37579
,3170,37608
423,617,37632
3569,5068,37635
356,531,37665
,2043,37676
1761,2495,37682
184,293,37687
639,939,37688
2215,3136,37692
2841,4026,37693
1813,2568,37699
249,386,37704
64,108,37717
3340,4736,37725
2959,4202,37731
1174,,37734
854,1250,37749
309,468,37752
,3203,37754
401,587,37764
121,197,37768
2564,3644,37779
1276,1810,37783
186,298,37785
,4003,37788
,244,37793
3438,4878,37797
1009,1459,37802
2316,3286,37806
3499,4975,37809
2265,3214,37820
2270,3214,37820
,1990,37825
1026,1483,37840
533,782,37843
469,682,37891
3495,4968,37892
,3173,37893
,1469,37901
,3157,37902
921,1351,37908
,3747,37916
1007,1457,37919
2705,3848,37921
647,948,37923
3223,4581,37924
3664,5193,37938
1617,2293,37940
2294,3254,37953
3588,5090,37955
975,1413,37956
2818,4004,37957
3243,4606,37974
2222,3143,37979
1388,1965,37988
1034,1494,37997
1745,2468,38004
,13,38005
1099,1583,38017
143,231,38020
3392,4820,38028
1265,1792,38037
3292,4673,38048
119,194,38059
528,776,38066
2599,3698,38069
2115,2984,38071
699,1018,38073
452,656,38074
2577,3668,38075
1277,1811,38078
963,1396,38080
2177,3082,38081
1679,2373,38094
,3165,38097
1036,1499,38099
1939,2731,38104
2142,3030,38113
233,360,38115
,2519,38118
2061,2907,38119
2276,3227,38126
,3293,38128
1584,,38132
1777,2521,38135
3383,4809,38139
3050,4342,38149
,5078,38153
1978,2795,38156
372,554,38157
,4603,38159
,2753,38160
2056,2902,38161
1904,2687,38167
1693,2390,38178
3018,4286,38186
440,640,38196
70,118,38208
2935,4167,38214
761,,38238
873,1282,38271
3592,5097,38282
3416,4848,38285
433,631,38300
2556,3632,38301
1663,5356,38303
2973,4226,38304
1586,2254,38307
2924,4153,38308
623,921,38323
3198,4541,38327
2786,3960,38334
170,273,38347
1845,2603,38410
3363,4778,38418
830,1216,38426
3440,4880,38438
3332,4725,38448
51,87,38456
3578,5081,38465
397,583,38466
1993,2815,38467
2125,3005,38471
3552,5044,38473
2838,4024,38474
1755,2487,38476
3701,5250,38481
2548,3622,38485
,3113,38486
1991,2813,38495
3117,4428,38513
2954,4193,38515
1949,2746,38523
3498,4974,38524
3471,4932,38528
3385,4813,38530
,2118,38535
3121,4433,38536
343,511,38543
1916,2703,38544
,3467,38548
2853,4046,38549
2291,3250,38555
144,232,38556
1193,1700,38559
693,1010,38562
,3570,38563
912,1322,38571
1662,2353,38573
1331,1886,38577
3570,5069,38587
1505,2151,38589
,2395,38600
3308,4692,38603
2539,3610,38612
57,95,38620
1122,1611,38627
2332,3308,38633
,2336,38639
1687,,38651
1897,2678,38652
1397,1974,38681
1610,2283,38696
,1566,38701
1183,1688,38704
1640,2319,38723
2185,3093,38739
606,899,38744
2947,4183,38754
,2713,38755
3407,4838,38777
101,166,38790
,2378,38827
2953,4191,38836
3523,5008,38837
1354,1920,38838
460,669,38858
,946,38859
2972,4224,38867
2994,4251,38869
3273,4646,38870
3082,4386,38871
1037,1500,38875
3072,4373,38878
510,750,38886
3752,5328,38897
3613,5123,38902
,1472,38903
566,837,38916
1929,2721,38923
3330,4723,38926
3404,4834,38928
465,676,38936
3527,5016,38937
,4297,38947
2068,2915,38951
,762,38954
2350,3341,38956
3381,4806,38981
3769,5354,38998
2352,3343,39001
1201,1713,39009
1024,1481,39025
731,1063,39030
844,1238,39035
3046,4336,39036
2546,3620,39045
,288,39050
1549,2201,39059
2366,3362,39067
,1299,39083
2279,3234,39085
,1701,39087
3110,4419,39091
2258,3201,39093
1403,1982,39097
,1253,39098
2322,3295,39105
1440,2038,39108
,3269,39115
1908,2691,39122
,4597,39127
2967,,39133
539,790,39183
1689,2386,39186
,3830,39194
884,1297,39198
2044,2885,39214
1796,2548,39215
832,1219,39223
2335,,39225
1013,1464,39250
2353,3344,39253
2098,2960,39254
3489,4958,39255
1642,2321,39260
386,571,39263
1170,1673,39265
3341,4737,39270
3686,5225,39279
2679,3805,39303
,2083,39318
142,229,39351
3544,5035,39353
2551,3627,39354
434,633,39359
1409,1993,39367
1976,2793,39370
2424,3453,39377
2639,3757,39378
,1937,39389
642,,39390
3202,4553,39391
839,1229,39413
618,912,39416
1394,1971,39420
,51,39422
3403,4833,39424
149,237,39426
2788,3962,39431
1470,2084,39437
1047,1512,39440
1914,2700,39441
,3662,39453
529,777,39463
,4496,39465
2168,3066,39474
3009,4275,39477
2545,3619,39478
1098,1582,39480
611,906,39481
,1490,39485
1987,2808,39487
2033,2876,39488
1823,2576,39489
,4562,39494
3698,5245,39500
,4301,39502
102,167,39505
2390,3393,39512
1445,2046,39514
2493,3552,39517
,4773,39519
,4378,39520
3604,5112,39521
,578,39524
,2456,39533
2278,3233,39539
,2702,39542
2173,3074,39547
1788,2536,39551
1142,1632,39556
305,462,39557
522,770,39560
331,495,39561
,888,39568
,3490,39572
,1572,39577
3681,5216,39617
187,300,39622
726,1057,39628
1103,1589,39630
1401,1981,39636
914,1344,39639
3587,5089,39647
1749,2474,39660
2822,4008,39665
967,1402,39671
2978,4233,39698
1862,2631,39700
1831,2586,39727
1516,2164,39728
1921,2709,39763
146,234,39789
1999,,39790
1168,1671,39794
444,646,39795
2242,3184,39815
1644,2325,39828
1523,2171,39831
,1869,39867
362,541,39874
3096,4400,39887
2729,3878,39963
2346,3335,39970
988,1431,39971
3546,5037,39983
,1505,40033
152,242,40036
2549,3625,40038
365,546,40065
1155,1649,40075
3717,5278,40084
2716,3864,40097
2389,3392,40099
1698,2397,40126
,1676,40127
,3819,40129
2060,2906,40133
2192,3101,40135
422,616,40140
704,1025,40153
2174,3076,40158
843,1237,40171
1045,1510,40172
2712,3859,40174
36,62,40199
1319,1868,40203
1202,1714,40205
495,724,40220
2246,3185,40225
3057,4358,40227
2960,4204,40229
2397,3404,40230
1632,2311,40234
2152,3044,40238
536,785,40243
,517,40246
1048,1513,40249
3173,4501,40250
3019,4289,40259
,4995,40263
,4922,40267
1537,2187,40278
,5228,40280
2266,,40284
2153,3045,40314
3245,4608,40334
,566,40336
635,935,40343
3453,4899,40363
1974,2787,40375
1520,2168,40380
2218,3139,40386
3125,4436,40387
2256,3197,40401
1692,2389,40406
2252,3193,40453
2517,3586,40466
2070,2919,40473
,5062,40474
,3432,40510
